score,SMILES,Name,idx,cycle
1.127,O=C1NCCN1CCn1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_164791_6660936,66,6
1.119,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_2042820,66,6
1.117,O=C(CN1CCOCC1)n1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_20436848_6660936,66,6
1.114,CNC(=O)c1n[nH]c(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)n1,1559230_19844301_6660936,66,6
1.113,O=CNCc1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_1733657,66,6
1.106,O=C1NCCN1CCn1c(C(O)O)nc2nc(CO)ncc2c1=O,40543678_164791_6660936,66,6
1.101,Cn1nnc([C@H](O)Cn2c([C@@](C)(N)CO)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_2042820,66,6
1.099,N[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895034,66,6
1.095,CN[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_2384916,66,6
1.094,O=c1cc(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)[nH]c(=O)[nH]1,1559230_967278_6660936,66,6
1.094,O=c1c2cnn(CCO)c2nc(C(O)O)n1CCc1nnn[nH]1,1559230_19090380_6660936,66,6
1.093,O=C1N=C(n2c(C(O)O)nc3c(cnn3CCO)c2=O)N=C2N=CN=C12,1559230_3640894_6660936,66,6
1.092,NC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_2034711,66,6
1.091,O=c1c2cnn(CCO)c2nc(C(O)O)n1CCNC1COC1,1559230_82488584_6660936,66,6
1.091,O=CNCc1nc2c(cnn2CCO)c(=O)n1C(=O)CN1CCOCC1,1559230_20436848_1733657,66,6
1.091,C[C@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1747072,66,6
1.09,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_1695855,66,6
1.089,N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895342,66,6
1.089,CNC(=O)c1n[nH]c(-n2c([C@@](C)(N)CO)nc3c(cnn3CCO)c2=O)n1,1559230_19844301_2042820,66,6
1.088,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_2042820,66,6
1.088,N[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_895034,66,6
1.088,O=c1c2cnn(CCO)c2nc(C(O)O)n1-c1ncn(CCO)n1,1559230_19088805_6660936,66,6
1.084,O=CNCc1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_1733657,66,6
1.082,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_1695855,66,6
1.082,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)CN1C,1559230_967189_895399,66,6
1.081,CN1CC(=O)N=C1n1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_967189_6660936,66,6
1.081,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_901811,66,6
1.08,Cn1nnc([C@H](O)Cn2c(CNC=O)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_1733657,66,6
1.08,NC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_2034711,66,6
1.079,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1C(=O)CN1CCOCC1,1559230_20436848_2042820,66,6
1.079,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)CN1C,1559230_967189_1695857,66,6
1.079,COCc1ncc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(C(O)O)nc2n1,95883519_1225225_6660936,66,6
1.078,NC[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_12502813,66,6
1.078,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_2042820,66,6
1.077,O=c1nc(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)nc[nH]1,1559230_12358729_6660936,66,6
1.077,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1-c1ncn(CCO)n1,1559230_19088805_2042820,66,6
1.077,O=CNCc1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_1733657,66,6
1.076,NC(=O)Cc1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_901948,66,6
1.076,O=C(O)Cn1nnc(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)n1,1559230_4294607_6660936,66,6
1.076,O=CNCc1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1733657,66,6
1.075,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1695857,66,6
1.074,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1695855,66,6
1.074,O=C(O)[C@@H]1C[C@@H](n2c([C@@H](O)CCO)nc3c(cnn3CCO)c2=O)CN1,1559230_95831405_2559503,66,6
1.073,O=c1c2cnn(CCO)c2nc(C(O)O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,1559230_104600679_6660936,66,6
1.073,NC(=O)Cc1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_901948,66,6
1.073,NC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_2034711,66,6
1.072,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_1695857,66,6
1.072,C[C@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_1747072,66,6
1.072,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_895399,66,6
1.072,NC(=O)NCc1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_1464311,66,6
1.072,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_1695857,66,6
1.071,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_2042820,66,6
1.071,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_895399,66,6
1.069,C[C@@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_895103,66,6
1.069,NCC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_2019611,66,6
1.068,CN1CC(=O)N=C1n1c([C@H](N)CO)nc2c(cnn2CCO)c1=O,1559230_967189_895342,66,6
1.068,O=c1c2cnn(CCO)c2nc(C(O)O)n1C1CN(CCO)C1,1559230_82601602_6660936,66,6
1.067,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_399478_6660936,66,6
1.066,O=c1cc(-n2c([C@@H](O)CCO)nc3c(cnn3CCO)c2=O)[nH]c(=O)[nH]1,1559230_967278_2559503,66,6
1.065,COCc1ncc2c(=O)n(CCc3nnn[nH]3)c(C(O)O)nc2n1,95883519_19090380_6660936,66,6
1.064,NC[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1CCc1nnn[nH]1,1559230_19090380_19363627,66,6
1.064,NC(=O)Cc1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_901948,66,6
1.064,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_901811,66,6
1.064,CN1CC(=O)N=C1n1c(CNC=O)nc2nc(CO)ncc2c1=O,40543678_967189_1733657,66,6
1.063,COc1ccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(C(O)O)nc2c1,1604577_1225225_6660936,66,6
1.063,CS(=O)(=O)CC(=O)n1c(CNC=O)nc2c(cnn2CCO)c1=O,1559230_2165154_1733657,66,6
1.062,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3[nH]c(=O)ccc3c2=O)n1,84252933_1225225_6660936,66,6
1.061,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895399,66,6
1.061,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_901811,66,6
1.061,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3c(C(N)=O)nsc3c2=O)n1,5670120_1225225_6660936,66,6
1.061,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3nc(CO)ncc3c2=O)n1,40543678_1225225_6660936,66,6
1.061,N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_895342,66,6
1.061,CC(=O)N[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_158173,66,6
1.06,O=c1c2cnn(CCO)c2nc(C(O)O)n1CC[C@H](O)CO,1559230_34273813_6660936,66,6
1.06,N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_895342,66,6
1.06,O=C1NCCN1CCn1c(C(O)O)nc2[nH]c(=O)ccc2c1=O,84252933_164791_6660936,66,6
1.059,O=CNCc1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_1733657,66,6
1.059,NC[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_19363627,66,6
1.059,C[C@@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895103,66,6
1.059,NC[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_19363627,66,6
1.059,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1-c1nnn(CC(=O)O)n1,1559230_4294607_2042820,66,6
1.059,O=c1c2cnn(CCO)c2nc([C@@H](O)CCO)n1CCc1nnn[nH]1,1559230_19090380_2559503,66,6
1.059,NC(=O)NCc1nc2c(cnn2CCO)c(=O)n1C(=O)CN1CCOCC1,1559230_20436848_1464311,66,6
1.058,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1CCc1nnn[nH]1,1559230_19090380_1695855,66,6
1.058,O=C1N=C(n2c([C@@H](O)CCO)nc3c(cnn3CCO)c2=O)N=C2N=CN=C12,1559230_3640894_2559503,66,6
1.058,NC[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_12502813,66,6
1.057,O=C(O)[C@@H]1C[C@@H](n2c(C(O)O)nc3[nH]c(=O)ccc3c2=O)CN1,84252933_95831405_6660936,66,6
1.057,NCC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_2019611,66,6
1.057,CN1CC(=O)N=C1n1c([C@@H](CN)CO)nc2c(cnn2CCO)c1=O,1559230_967189_12502811,66,6
1.056,O=C(O)[C@@H]1C[C@@H](n2c(C(O)O)nc3ccccc3c2=O)CN1,47985_95831405_6660936,66,6
1.056,CN1CC(=O)N=C1n1c(CNC=O)nc2c(cnn2CCO)c1=O,1559230_967189_1733657,66,6
1.056,O=C1NCCN1CCn1c(C(O)O)nc2ccccc2c1=O,47985_164791_6660936,66,6
1.056,O=C1NCCN1CCn1c(C(O)O)nc2cc(O)ccc2c1=O,13352602_164791_6660936,66,6
1.056,CC(=O)N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_158174,66,6
1.056,C[C@@H](O)[C@@H](O)c1nc2cc(O)ccc2c(=O)n1C[C@H]1COC[C@@H]1O,13352602_76570824_1695857,66,6
1.056,CN1CC(=O)N=C1n1c([C@H](N)CN)nc2c(cnn2CCO)c1=O,1559230_967189_19363627,66,6
1.055,O=CNCc1nc2c(cnn2CCO)c(=O)n1-c1ncn(CCO)n1,1559230_19088805_1733657,66,6
1.055,O=c1c2cnc(CO)nc2nc(C(O)O)n1CCNC1COC1,40543678_82488584_6660936,66,6
1.147,O=C(O)[C@@H]1C[C@@H](n2c(C(O)O)nc3c(cnn3CCO)c2=O)CN1,1559230_95831405_6660936,66,7
1.147,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_6660936,66,7
1.127,O=C1NCCN1CCn1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_164791_6660936,66,7
1.119,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_2042820,66,7
1.117,O=C(CN1CCOCC1)n1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_20436848_6660936,66,7
1.114,CNC(=O)c1n[nH]c(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)n1,1559230_19844301_6660936,66,7
1.113,O=CNCc1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_1733657,66,7
1.106,O=C1NCCN1CCn1c(C(O)O)nc2nc(CO)ncc2c1=O,40543678_164791_6660936,66,7
1.101,Cn1nnc([C@H](O)Cn2c([C@@](C)(N)CO)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_2042820,66,7
1.099,N[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895034,66,7
1.095,CN[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_2384916,66,7
1.094,O=c1cc(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)[nH]c(=O)[nH]1,1559230_967278_6660936,66,7
1.094,O=c1c2cnn(CCO)c2nc(C(O)O)n1CCc1nnn[nH]1,1559230_19090380_6660936,66,7
1.093,O=C1N=C(n2c(C(O)O)nc3c(cnn3CCO)c2=O)N=C2N=CN=C12,1559230_3640894_6660936,66,7
1.092,NC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_2034711,66,7
1.091,O=CNCc1nc2c(cnn2CCO)c(=O)n1C(=O)CN1CCOCC1,1559230_20436848_1733657,66,7
1.091,O=c1c2cnn(CCO)c2nc(C(O)O)n1CCNC1COC1,1559230_82488584_6660936,66,7
1.091,C[C@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1747072,66,7
1.09,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_1695855,66,7
1.089,CNC(=O)c1n[nH]c(-n2c([C@@](C)(N)CO)nc3c(cnn3CCO)c2=O)n1,1559230_19844301_2042820,66,7
1.089,N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895342,66,7
1.088,N[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_895034,66,7
1.088,O=c1c2cnn(CCO)c2nc(C(O)O)n1-c1ncn(CCO)n1,1559230_19088805_6660936,66,7
1.088,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_2042820,66,7
1.084,O=CNCc1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_1733657,66,7
1.082,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_1695855,66,7
1.082,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)CN1C,1559230_967189_895399,66,7
1.081,CN1CC(=O)N=C1n1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_967189_6660936,66,7
1.081,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_901811,66,7
1.08,NC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_2034711,66,7
1.08,Cn1nnc([C@H](O)Cn2c(CNC=O)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_1733657,66,7
1.079,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)CN1C,1559230_967189_1695857,66,7
1.079,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1C(=O)CN1CCOCC1,1559230_20436848_2042820,66,7
1.079,COCc1ncc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(C(O)O)nc2n1,95883519_1225225_6660936,66,7
1.078,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_2042820,66,7
1.078,NC[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_12502813,66,7
1.077,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1-c1ncn(CCO)n1,1559230_19088805_2042820,66,7
1.077,O=CNCc1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_1733657,66,7
1.077,O=c1nc(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)nc[nH]1,1559230_12358729_6660936,66,7
1.076,O=CNCc1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1733657,66,7
1.076,O=C(O)Cn1nnc(-n2c(C(O)O)nc3c(cnn3CCO)c2=O)n1,1559230_4294607_6660936,66,7
1.076,NC(=O)Cc1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_901948,66,7
1.075,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1695857,66,7
1.074,O=C(O)[C@@H]1C[C@@H](n2c([C@@H](O)CCO)nc3c(cnn3CCO)c2=O)CN1,1559230_95831405_2559503,66,7
1.074,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_1695855,66,7
1.073,O=c1c2cnn(CCO)c2nc(C(O)O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,1559230_104600679_6660936,66,7
1.073,NC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_2034711,66,7
1.073,NC(=O)Cc1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_901948,66,7
1.072,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_895399,66,7
1.072,NC(=O)NCc1nc2c(cnn2CCO)c(=O)n1CCN1CCNC1=O,1559230_164791_1464311,66,7
1.072,C[C@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_1747072,66,7
1.072,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_1695857,66,7
1.072,C[C@@H](O)[C@@H](O)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_1695857,66,7
1.071,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_2042820,66,7
1.071,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_895399,66,7
1.069,NCC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_2019611,66,7
1.069,C[C@@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_895103,66,7
1.068,O=c1c2cnn(CCO)c2nc(C(O)O)n1C1CN(CCO)C1,1559230_82601602_6660936,66,7
1.068,CN1CC(=O)N=C1n1c([C@H](N)CO)nc2c(cnn2CCO)c1=O,1559230_967189_895342,66,7
1.067,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_399478_6660936,66,7
1.066,CNC(=O)c1n[nH]c(-n2c([C@H](N)CO)nc3nc(CO)ncc3c2=O)n1,40543678_19844301_895342,66,7
1.066,O=c1cc(-n2c([C@@H](O)CCO)nc3c(cnn3CCO)c2=O)[nH]c(=O)[nH]1,1559230_967278_2559503,66,7
1.065,COCc1ncc2c(=O)n(CCc3nnn[nH]3)c(C(O)O)nc2n1,95883519_19090380_6660936,66,7
1.064,CN1CC(=O)N=C1n1c(CNC=O)nc2nc(CO)ncc2c1=O,40543678_967189_1733657,66,7
1.064,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_901811,66,7
1.064,NC(=O)Cc1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_901948,66,7
1.064,NC[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1CCc1nnn[nH]1,1559230_19090380_19363627,66,7
1.063,COc1ccc2c(=O)n(C[C@@H](O)c3nnn(C)n3)c(C(O)O)nc2c1,1604577_1225225_6660936,66,7
1.063,CS(=O)(=O)CC(=O)n1c(CNC=O)nc2c(cnn2CCO)c1=O,1559230_2165154_1733657,66,7
1.062,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3[nH]c(=O)ccc3c2=O)n1,84252933_1225225_6660936,66,7
1.061,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3c(C(N)=O)nsc3c2=O)n1,5670120_1225225_6660936,66,7
1.061,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3nc(CO)ncc3c2=O)n1,40543678_1225225_6660936,66,7
1.061,N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_895342,66,7
1.061,C[C@@H](O)[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895399,66,7
1.061,CC(=O)N[C@@H](CO)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_158173,66,7
1.061,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_901811,66,7
1.06,O=c1c2cnn(CCO)c2nc(C(O)O)n1CC[C@H](O)CO,1559230_34273813_6660936,66,7
1.06,O=C1NCCN1CCn1c(C(O)O)nc2[nH]c(=O)ccc2c1=O,84252933_164791_6660936,66,7
1.06,N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_895342,66,7
1.059,C[C@](N)(CO)c1nc2c(cnn2CCO)c(=O)n1-c1nnn(CC(=O)O)n1,1559230_4294607_2042820,66,7
1.059,O=c1c2cnn(CCO)c2nc([C@@H](O)CCO)n1CCc1nnn[nH]1,1559230_19090380_2559503,66,7
1.059,NC[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_19363627,66,7
1.059,C[C@@H](O)[C@H](N)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_895103,66,7
1.059,NC[C@@H](N)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_19363627,66,7
1.059,NC(=O)NCc1nc2c(cnn2CCO)c(=O)n1C(=O)CN1CCOCC1,1559230_20436848_1464311,66,7
1.059,O=CNCc1nc2c(cnn2CCO)c(=O)n1-c1nc[nH]c(=O)n1,1559230_12358729_1733657,66,7
1.058,C[C@@H](O)[C@H](O)c1nc2c(cnn2CCO)c(=O)n1CCc1nnn[nH]1,1559230_19090380_1695855,66,7
1.058,NC[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,1559230_967278_12502813,66,7
1.058,O=C1N=C(n2c([C@@H](O)CCO)nc3c(cnn3CCO)c2=O)N=C2N=CN=C12,1559230_3640894_2559503,66,7
1.057,CN1CC(=O)N=C1n1c([C@@H](CN)CO)nc2c(cnn2CCO)c1=O,1559230_967189_12502811,66,7
1.057,O=C(O)[C@@H]1C[C@@H](n2c(C(O)O)nc3[nH]c(=O)ccc3c2=O)CN1,84252933_95831405_6660936,66,7
1.057,NCC[C@H](O)c1nc2c(cnn2CCO)c(=O)n1C1=NC(=O)C2=NC=NC2=N1,1559230_3640894_2019611,66,7
1.056,O=C1NCCN1CCn1c(C(O)O)nc2ccccc2c1=O,47985_164791_6660936,66,7
1.056,O=C(O)[C@@H]1C[C@@H](n2c(C(O)O)nc3ccccc3c2=O)CN1,47985_95831405_6660936,66,7
1.056,O=C1NCCN1CCn1c(C(O)O)nc2cc(O)ccc2c1=O,13352602_164791_6660936,66,7
1.056,CN1CC(=O)N=C1n1c([C@H](N)CN)nc2c(cnn2CCO)c1=O,1559230_967189_19363627,66,7
1.056,CC(=O)N[C@H](CO)c1nc2c(cnn2CCO)c(=O)n1[C@H]1CN[C@H](C(=O)O)C1,1559230_95831405_158174,66,7
1.056,CN1CC(=O)N=C1n1c(CNC=O)nc2c(cnn2CCO)c1=O,1559230_967189_1733657,66,7
1.055,O=CNCc1nc2c(cnn2CCO)c(=O)n1-c1ncn(CCO)n1,1559230_19088805_1733657,66,7
1.055,O=c1c2cnc(CO)nc2nc(C(O)O)n1CCNC1COC1,40543678_82488584_6660936,66,7
1.147,Cn1nnc([C@H](O)Cn2c(C(O)O)nc3c(cnn3CCO)c2=O)n1,1559230_1225225_6660936,66,8
1.147,O=C(O)[C@@H]1C[C@@H](n2c(C(O)O)nc3c(cnn3CCO)c2=O)CN1,1559230_95831405_6660936,66,8
1.127,O=C1NCCN1CCn1c(C(O)O)nc2c(cnn2CCO)c1=O,1559230_164791_6660936,66,8
