score,SMILES,Name,idx,cycle
1.078,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@H]1CCNC1,51782572_39240025,45,5
1.078,O=C(Cn1cnc(O)n1)NC(=O)NC1[C@H]2CNC[C@H]12,102520879_217043264,45,5
1.077,O=C(CO[C@H]1CCNC1)NC(=O)C1[C@H]2OCCO[C@H]12,51782572_138430062,45,5
1.076,C[C@@H]1CCNC(=O)[C@@H]1CNC(=O)CCCOCCN,217544751_74494310,45,5
1.076,O=C(CO[C@@H]1CCNC1)NC(=O)c1cnc[nH]c1=O,51782569_16857698,45,5
1.075,O=C(COC1CNC1)NC(=O)CO[C@H]1CCOC1,62809897_72266692,45,5
1.075,O=C(COC1CNC1)NC(=O)CO[C@@H]1CCNC1,51782569_88189317,45,5
1.075,Cc1c(C(=O)NC(=O)CO[C@H]2CCNC2)nnn1C,51782572_967424,45,5
1.074,O=C(Cn1cnc(O)n1)NC(=O)NC1[C@@H]2CNC[C@@H]12,102520882_217043264,45,5
1.074,Nc1cnc(C(=O)NC(=O)COC2CNC2)cn1,62809897_23528995,45,5
1.074,O=C(COC1CNC1)NC(=O)COC1CNC1,62809897_88189317,45,5
1.073,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@]12CO[C@@H](CN1)C2,51782569_953107879,45,5
1.073,C[C@H](C(=O)NC(=O)CO[C@H]1CCNC1)n1cncn1,51782572_13479948,45,5
1.071,O=C(CO[C@H]1CCNC1)NC(=O)CN1CCCC1=O,51782572_4204933,45,5
1.07,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@H]1CC[C@@H](O)CN1,51782569_5134644,45,5
1.07,Nc1ccc(C(=O)NC(=O)CO[C@H]2CCNC2)nn1,51782572_20357819,45,5
1.069,Nc1cnn(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_82409814,45,5
1.069,Nc1cnc(C(=O)NC(=O)CO[C@@H]2CCNC2)cn1,51782569_23528995,45,5
1.068,O=C(CO[C@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CO1,51782572_39065836,45,5
1.068,O=C(CO[C@@H]1CCNC1)NC(=O)C1[C@H]2OCCO[C@H]12,51782569_138430062,45,5
1.067,COC(=O)[C@@H]1C[C@H]1C(=O)NC(=O)COC1CNC1,62809897_39240023,45,5
1.067,O=C(CO[C@H]1CCNC1)NC(=O)C[C@H]1CNCCO1,51782572_4202804,45,5
1.066,O=C(CNC1=NCCN1)NC(=O)CO[C@@H]1CCNC1,51782569_1592098,45,5
1.066,O=C(CO[C@@H]1CCNC1)NC(=O)C1=COCCO1,51782569_3884641,45,5
1.065,Cn1cc(C(=O)NC(=O)CO[C@H]2CCNC2)nn1,51782572_20446453,45,5
1.065,NC12CC(C(=O)NC(=O)CO[C@@H]3CCNC3)(C1)C2,51782569_12506690,45,5
1.065,NCCOCCCC(=O)NCc1nnc2n1CCC2,9256639_74494310,45,5
1.065,NCCOCCCC(=O)N[C@@H]1COC2(CCC2)[C@H]1O,1857783040_74494310,45,5
1.064,NCCOCCC(=O)NCCCn1cn[nH]c1=O,84309294_34302607,45,5
1.062,C[C@H](OCCN)C(=O)N[C@H](CO)[C@H]1CCOC1,26896518_74494188,45,5
1.062,CNC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@H]1CCNC1,51782572_37652745,45,5
1.062,Cc1nnn(CCNC(=O)COC2CNC2)n1,75772234_88189317,45,5
1.062,Cn1nc(C(=O)NC(=O)CO[C@@H]2CCNC2)[nH]c1=O,51782569_82522342,45,5
1.061,O=C(CO[C@H]1CCNC1)NC(=O)c1cncc(=O)[nH]1,51782572_22000491,45,5
1.061,O=C(CO[C@H]1CCNC1)NC(=O)C1[C@@H]2OCCO[C@@H]12,51782572_138429932,45,5
1.06,N[C@H]1COC[C@@H](C(=O)NC(=O)COC2CNC2)C1,62809897_258465305,45,5
1.06,O=C(COC1CNC1)NC(=O)[C@H]1CC[C@H](O)CO1,62809897_39065836,45,5
1.06,NCCOC[C@H](N)C(=O)NCc1nnc2n1CCC2,9256639_1544494,45,5
1.06,O=C(COC1CNC1)NC(=O)CO[C@@H]1CCOC1,62809897_72266691,45,5
1.06,CN1N=C(C(=O)NC(=O)CO[C@@H]2CCNC2)CC1=O,51782569_97840697,45,5
1.059,Cc1cn(CC(=O)NC(=O)COC2CNC2)nn1,62809897_14628926,45,5
1.059,Nc1ncn(CC(=O)NC(=O)CO[C@H]2CCNC2)n1,51782572_2537440,45,5
1.058,O=C1C=C[C@H](C(=O)NCc2nnc3n2CCC3)N=N1,9256639_198676931,45,5
1.058,N[C@H]1COC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)C1,51782569_258465305,45,5
1.058,O=C(CO[C@@H]1CCNC1)NC(=O)C1[C@@H]2OCCO[C@@H]12,51782569_138429932,45,5
1.058,C[C@@H]1COC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)N1,51782569_84308049,45,5
1.058,Nc1cnc(C(=O)NC(=O)N[C@H]2[C@@H]3CNC[C@@H]32)cn1,250684289_23528995,45,5
1.058,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@H]1[C@@H]2CCNC[C@H]21,51782569_250793923,45,5
1.057,NCCOC[C@@H](N)C(=O)NCc1nnc2n1CCC2,9256639_1722385,45,5
1.057,O=C(COC1CNC1)NC(=O)CN1CCOCC1,62809897_1853454,45,5
1.057,N[C@@H](C(=O)NC(=O)COC1CNC1)[C@@H]1CCOC1,62809897_12506590,45,5
1.057,O=C1C[C@H](C(=O)NC(=O)CO[C@@H]2CCNC2)CCN1,51782569_75772198,45,5
1.057,O=C(COC1CNC1)NC(=O)CN1CCOCC1,20436848_88189317,45,5
1.057,NC(=O)CNCC(=O)NC(=O)CO[C@@H]1CCNC1,51782569_20376730,45,5
1.057,Cc1cc(C(=O)NC(=O)COC2CNC2)nn1C,2548634_88189317,45,5
1.057,CN(CC(=O)NC(=O)CO[C@H]1CCNC1)C1CNC1,51782572_85258105,45,5
1.056,O=C(COC1CNC1)NCC(=O)OC1COC1,165559147_88189317,45,5
1.056,O=C(COC1CNC1)NCc1cn2cnnc2cn1,575483426_88189317,45,5
1.056,Cn1ncc(CNC(=O)CCCOCCN)cc1=O,211705296_74494310,45,5
1.056,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1[C@@H]2CNCC[C@@H]21,51782569_250793924,45,5
1.055,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_39240025,45,5
1.055,COCCn1nnnc1NC(=O)CN(C)C1CNC1,86456690_85258105,45,5
1.055,Cn1nnc(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_1564366,45,5
1.055,CN1CCO[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)C1,51782569_19686074,45,5
1.054,Cc1c(C(=O)NC(=O)COC2CNC2)nnn1C,62809897_967424,45,5
1.053,C[C@@H](NC(=O)CN)C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_1605215,45,5
1.053,O=C(COC1CNC1)NC(=O)C1[C@H]2OCCO[C@H]12,62809897_138430062,45,5
1.053,NCCOCCCC(=O)NCCCn1cn[nH]c1=O,84309294_74494310,45,5
1.052,C[C@@H](CN1CCCC1=O)NC(=O)COC1CNC1,23068170_88189317,45,5
1.052,O=C(COC1CNC1)NC(=O)c1cnc[nH]c1=O,8672865_88189317,45,5
1.052,Cn1nnc(CC(=O)NC(=O)NC2[C@H]3CNC[C@H]23)n1,102520879_1564366,45,5
1.122,Nc1ccc(C(=O)NC(=O)CO[C@@H]2CCNC2)nn1,51782569_20357819,45,6
1.113,O=C(COC1CNC1)NCc1nnc2n1CCC2,9256639_88189317,45,6
1.109,NCCOCCC(=O)N[C@H](CO)[C@@H]1CCOC1,26896516_34302607,45,6
1.109,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CN1,51782569_5134442,45,6
1.104,NC1=NC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)CN1,51782569_38415755,45,6
1.099,COC(=O)C[C@H](O)C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_14585706,45,6
1.094,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CO1,51782569_39065836,45,6
1.093,N[C@@H]1CC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)OC1,51782569_104595436,45,6
1.092,N[C@@H]1CC[C@@H](C(=O)NC(=O)COC2CNC2)OC1,62809897_104595436,45,6
1.091,O=C1C[C@H](C(=O)NCc2nnc3n2CCC3)CO1,9256639_34621594,45,6
1.09,CN1C[C@H](C(=O)NC(=O)COC2CNC2)CC1=O,6129984_88189317,45,6
1.09,Cn1ncc(CNC(=O)COC2CNC2)cc1=O,211705296_88189317,45,6
1.09,Nc1ncn(CC(=O)NC(=O)NC2[C@H]3CNC[C@H]23)n1,102520879_2537440,45,6
1.09,CN1C[C@H](C(=O)NC(=O)COC2CNC2)CC1=O,62809897_3643331,45,6
1.089,Cn1nc(N)cc1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_12357796,45,6
1.088,CNC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_37652745,45,6
1.087,O=C(COC1CNC1)NC(=O)CO[C@H]1CCNC1,51782572_88189317,45,6
1.087,Cc1ncc(C(=O)NC(=O)CO[C@@H]2CCNC2)nn1,51782569_82410587,45,6
1.087,Nc1ncn(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_2537440,45,6
1.086,NCCOCCCC(=O)NC(=O)c1ncc[nH]c1=O,8657_74494310,45,6
1.085,COCCn1nnnc1NC(=O)COC1CNC1,86456690_88189317,45,6
1.084,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)COC1CNC1,62809897_39240025,45,6
1.084,NCCOCCCC(=O)NC(=O)C[C@@H]1CNCCO1,84435051_74494310,45,6
1.083,O=C(COC1CNC1)NC(=O)c1cncc(=O)[nH]1,62809897_22000491,45,6
1.081,Cn1cc(C(=O)NC(=O)COC2CNC2)nn1,82258750_88189317,45,6
1.081,Cn1cc(C(=O)NC(=O)COC2CNC2)nn1,62809897_20446453,45,6
1.08,O=C(COC1CNC1)NC(=O)C[C@H]1COCCN1,83146597_88189317,45,6
1.08,O=C(COC1CNC1)NC(=O)C[C@H]1COCCN1,62809897_15446586,45,6
1.079,O=C(COC1CNC1)NCCn1cc(CO)nn1,52221577_88189317,45,6
1.078,O=C(Cn1cnc(O)n1)NC(=O)NC1[C@H]2CNC[C@H]12,102520879_217043264,45,6
1.078,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@H]1CCNC1,51782572_39240025,45,6
1.077,O=C(CO[C@H]1CCNC1)NC(=O)C1[C@H]2OCCO[C@H]12,51782572_138430062,45,6
1.076,O=C(CO[C@@H]1CCNC1)NC(=O)c1cnc[nH]c1=O,51782569_16857698,45,6
1.076,C[C@@H]1CCNC(=O)[C@@H]1CNC(=O)CCCOCCN,217544751_74494310,45,6
1.075,O=C(COC1CNC1)NC(=O)CO[C@@H]1CCNC1,51782569_88189317,45,6
1.075,Cc1c(C(=O)NC(=O)CO[C@H]2CCNC2)nnn1C,51782572_967424,45,6
1.075,O=C(COC1CNC1)NC(=O)CO[C@H]1CCOC1,62809897_72266692,45,6
1.074,O=C(Cn1cnc(O)n1)NC(=O)NC1[C@@H]2CNC[C@@H]12,102520882_217043264,45,6
1.074,O=C(COC1CNC1)NC(=O)COC1CNC1,62809897_88189317,45,6
1.074,Nc1cnc(C(=O)NC(=O)COC2CNC2)cn1,62809897_23528995,45,6
1.073,C[C@H](C(=O)NC(=O)CO[C@H]1CCNC1)n1cncn1,51782572_13479948,45,6
1.073,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@]12CO[C@@H](CN1)C2,51782569_953107879,45,6
1.071,O=C(CO[C@H]1CCNC1)NC(=O)CN1CCCC1=O,51782572_4204933,45,6
1.07,Nc1ccc(C(=O)NC(=O)CO[C@H]2CCNC2)nn1,51782572_20357819,45,6
1.07,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@H]1CC[C@@H](O)CN1,51782569_5134644,45,6
1.069,Nc1cnn(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_82409814,45,6
1.069,Nc1cnc(C(=O)NC(=O)CO[C@@H]2CCNC2)cn1,51782569_23528995,45,6
1.068,O=C(CO[C@@H]1CCNC1)NC(=O)C1[C@H]2OCCO[C@H]12,51782569_138430062,45,6
1.068,O=C(CO[C@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CO1,51782572_39065836,45,6
1.067,O=C(CO[C@H]1CCNC1)NC(=O)C[C@H]1CNCCO1,51782572_4202804,45,6
1.067,COC(=O)[C@@H]1C[C@H]1C(=O)NC(=O)COC1CNC1,62809897_39240023,45,6
1.066,O=C(CO[C@@H]1CCNC1)NC(=O)C1=COCCO1,51782569_3884641,45,6
1.066,O=C(CNC1=NCCN1)NC(=O)CO[C@@H]1CCNC1,51782569_1592098,45,6
1.065,NC12CC(C(=O)NC(=O)CO[C@@H]3CCNC3)(C1)C2,51782569_12506690,45,6
1.065,Cn1cc(C(=O)NC(=O)CO[C@H]2CCNC2)nn1,51782572_20446453,45,6
1.065,NCCOCCCC(=O)NCc1nnc2n1CCC2,9256639_74494310,45,6
1.065,NCCOCCCC(=O)N[C@@H]1COC2(CCC2)[C@H]1O,1857783040_74494310,45,6
1.064,NCCOCCC(=O)NCCCn1cn[nH]c1=O,84309294_34302607,45,6
1.062,Cc1nnn(CCNC(=O)COC2CNC2)n1,75772234_88189317,45,6
1.062,Cn1nc(C(=O)NC(=O)CO[C@@H]2CCNC2)[nH]c1=O,51782569_82522342,45,6
1.062,C[C@H](OCCN)C(=O)N[C@H](CO)[C@H]1CCOC1,26896518_74494188,45,6
1.062,CNC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@H]1CCNC1,51782572_37652745,45,6
1.061,O=C1N[C@H](C(=O)NCc2nnc3n2CCC3)CO1,9256639_13549678,45,6
1.061,O=C(CO[C@H]1CCNC1)NC(=O)C1[C@@H]2OCCO[C@@H]12,51782572_138429932,45,6
1.061,O=C(CO[C@H]1CCNC1)NC(=O)c1cncc(=O)[nH]1,51782572_22000491,45,6
1.06,O=C(COC1CNC1)NC(=O)CO[C@@H]1CCOC1,62809897_72266691,45,6
1.06,CN1N=C(C(=O)NC(=O)CO[C@@H]2CCNC2)CC1=O,51782569_97840697,45,6
1.06,NCCOC[C@H](N)C(=O)NCc1nnc2n1CCC2,9256639_1544494,45,6
1.06,N[C@H]1COC[C@@H](C(=O)NC(=O)COC2CNC2)C1,62809897_258465305,45,6
1.06,O=C(COC1CNC1)NC(=O)[C@H]1CC[C@H](O)CO1,62809897_39065836,45,6
1.059,Nc1ncn(CC(=O)NC(=O)CO[C@H]2CCNC2)n1,51782572_2537440,45,6
1.059,Cc1cn(CC(=O)NC(=O)COC2CNC2)nn1,62809897_14628926,45,6
1.058,O=C1C=C[C@H](C(=O)NCc2nnc3n2CCC3)N=N1,9256639_198676931,45,6
1.058,Nc1cnc(C(=O)NC(=O)N[C@H]2[C@@H]3CNC[C@@H]32)cn1,250684289_23528995,45,6
1.058,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@H]1[C@@H]2CCNC[C@H]21,51782569_250793923,45,6
1.058,N[C@H]1COC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)C1,51782569_258465305,45,6
1.058,O=C(CO[C@@H]1CCNC1)NC(=O)C1[C@@H]2OCCO[C@@H]12,51782569_138429932,45,6
1.058,C[C@@H]1COC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)N1,51782569_84308049,45,6
1.057,NC(=O)CNCC(=O)NC(=O)CO[C@@H]1CCNC1,51782569_20376730,45,6
1.057,O=C(COC1CNC1)NC(=O)CN1CCOCC1,20436848_88189317,45,6
1.057,Cc1cc(C(=O)NC(=O)COC2CNC2)nn1C,2548634_88189317,45,6
1.057,O=C1C[C@H](C(=O)NC(=O)CO[C@@H]2CCNC2)CCN1,51782569_75772198,45,6
1.057,CN(CC(=O)NC(=O)CO[C@H]1CCNC1)C1CNC1,51782572_85258105,45,6
1.057,NCCOC[C@@H](N)C(=O)NCc1nnc2n1CCC2,9256639_1722385,45,6
1.057,N[C@@H](C(=O)NC(=O)COC1CNC1)[C@@H]1CCOC1,62809897_12506590,45,6
1.057,O=C(COC1CNC1)NC(=O)CN1CCOCC1,62809897_1853454,45,6
1.056,Cn1ncc(CNC(=O)CCCOCCN)cc1=O,211705296_74494310,45,6
1.056,O=C(COC1CNC1)NCC(=O)OC1COC1,165559147_88189317,45,6
1.056,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1[C@@H]2CNCC[C@@H]21,51782569_250793924,45,6
1.055,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_39240025,45,6
1.055,Cn1nnc(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_1564366,45,6
1.055,CN1CCO[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)C1,51782569_19686074,45,6
1.055,COCCn1nnnc1NC(=O)CN(C)C1CNC1,86456690_85258105,45,6
1.054,Cc1c(C(=O)NC(=O)COC2CNC2)nnn1C,62809897_967424,45,6
1.053,C[C@@H](NC(=O)CN)C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_1605215,45,6
1.053,NCCOCCCC(=O)NCCCn1cn[nH]c1=O,84309294_74494310,45,6
1.052,NCCOCC(=O)N[C@H](CO)[C@H]1CCOC1,26896518_36533634,45,6
1.052,Cc1n[nH]c(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_2559698,45,6
1.052,O=C(COC1CNC1)NC(=O)c1cnc[nH]c1=O,8672865_88189317,45,6
1.052,O=C(COC1CNC1)NC(=O)c1cnc[nH]c1=O,62809897_16857698,45,6
1.122,Nc1ccc(C(=O)NC(=O)CO[C@@H]2CCNC2)nn1,51782569_20357819,45,7
1.113,O=C(COC1CNC1)NCc1nnc2n1CCC2,9256639_88189317,45,7
1.109,NCCOCCC(=O)N[C@H](CO)[C@@H]1CCOC1,26896516_34302607,45,7
1.109,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CN1,51782569_5134442,45,7
1.104,NC1=NC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)CN1,51782569_38415755,45,7
1.099,COC(=O)C[C@H](O)C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_14585706,45,7
1.094,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CO1,51782569_39065836,45,7
1.093,N[C@@H]1CC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)OC1,51782569_104595436,45,7
1.092,N[C@@H]1CC[C@@H](C(=O)NC(=O)COC2CNC2)OC1,62809897_104595436,45,7
1.09,Nc1ncn(CC(=O)NC(=O)NC2[C@H]3CNC[C@H]23)n1,102520879_2537440,45,7
1.09,CN1C[C@H](C(=O)NC(=O)COC2CNC2)CC1=O,6129984_88189317,45,7
1.09,Cn1ncc(CNC(=O)COC2CNC2)cc1=O,211705296_88189317,45,7
1.09,CN1C[C@H](C(=O)NC(=O)COC2CNC2)CC1=O,62809897_3643331,45,7
1.089,Cn1nc(N)cc1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_12357796,45,7
1.088,CNC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_37652745,45,7
1.087,Cc1ncc(C(=O)NC(=O)CO[C@@H]2CCNC2)nn1,51782569_82410587,45,7
1.087,Nc1ncn(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_2537440,45,7
1.087,O=C(COC1CNC1)NC(=O)CO[C@H]1CCNC1,51782572_88189317,45,7
1.086,NCCOCCCC(=O)NC(=O)c1ncc[nH]c1=O,8657_74494310,45,7
1.085,COCCn1nnnc1NC(=O)COC1CNC1,86456690_88189317,45,7
1.084,NCCOCCCC(=O)NC(=O)C[C@@H]1CNCCO1,84435051_74494310,45,7
1.084,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)COC1CNC1,62809897_39240025,45,7
1.083,O=C(COC1CNC1)NC(=O)c1cncc(=O)[nH]1,62809897_22000491,45,7
1.081,Cn1cc(C(=O)NC(=O)COC2CNC2)nn1,62809897_20446453,45,7
1.081,Cn1cc(C(=O)NC(=O)COC2CNC2)nn1,82258750_88189317,45,7
1.08,O=C(COC1CNC1)NC(=O)C[C@H]1COCCN1,62809897_15446586,45,7
1.08,O=C(COC1CNC1)NC(=O)C[C@H]1COCCN1,83146597_88189317,45,7
1.079,O=C(COC1CNC1)NCCn1cc(CO)nn1,52221577_88189317,45,7
1.078,O=C(Cn1cnc(O)n1)NC(=O)NC1[C@H]2CNC[C@H]12,102520879_217043264,45,7
1.078,O=C1CC[C@@H](C(=O)NCc2nnc3n2CCC3)O1,9256639_391838,45,7
1.078,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@H]1CCNC1,51782572_39240025,45,7
1.077,O=C(CO[C@H]1CCNC1)NC(=O)C1[C@H]2OCCO[C@H]12,51782572_138430062,45,7
1.076,C[C@@H]1CCNC(=O)[C@@H]1CNC(=O)CCCOCCN,217544751_74494310,45,7
1.076,O=C(CO[C@@H]1CCNC1)NC(=O)c1cnc[nH]c1=O,51782569_16857698,45,7
1.075,O=C(COC1CNC1)NC(=O)CO[C@H]1CCOC1,62809897_72266692,45,7
1.075,O=C(COC1CNC1)NC(=O)CO[C@@H]1CCNC1,51782569_88189317,45,7
1.075,Cc1c(C(=O)NC(=O)CO[C@H]2CCNC2)nnn1C,51782572_967424,45,7
1.074,O=C(Cn1cnc(O)n1)NC(=O)NC1[C@@H]2CNC[C@@H]12,102520882_217043264,45,7
1.074,Nc1cnc(C(=O)NC(=O)COC2CNC2)cn1,62809897_23528995,45,7
1.074,O=C(COC1CNC1)NC(=O)COC1CNC1,62809897_88189317,45,7
1.073,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@]12CO[C@@H](CN1)C2,51782569_953107879,45,7
1.073,C[C@H](C(=O)NC(=O)CO[C@H]1CCNC1)n1cncn1,51782572_13479948,45,7
1.071,O=C(CO[C@H]1CCNC1)NC(=O)CN1CCCC1=O,51782572_4204933,45,7
1.07,Nc1ccc(C(=O)NC(=O)CO[C@H]2CCNC2)nn1,51782572_20357819,45,7
1.07,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@H]1CC[C@@H](O)CN1,51782569_5134644,45,7
1.069,Nc1cnn(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_82409814,45,7
1.069,Nc1cnc(C(=O)NC(=O)CO[C@@H]2CCNC2)cn1,51782569_23528995,45,7
1.068,O=C(CO[C@@H]1CCNC1)NC(=O)C1[C@H]2OCCO[C@H]12,51782569_138430062,45,7
1.068,O=C(CO[C@H]1CCNC1)NC(=O)[C@H]1CC[C@H](O)CO1,51782572_39065836,45,7
1.067,COC(=O)[C@@H]1C[C@H]1C(=O)NC(=O)COC1CNC1,62809897_39240023,45,7
1.067,O=C(CO[C@H]1CCNC1)NC(=O)C[C@H]1CNCCO1,51782572_4202804,45,7
1.066,O=C(CNC1=NCCN1)NC(=O)CO[C@@H]1CCNC1,51782569_1592098,45,7
1.066,O=C(CO[C@@H]1CCNC1)NC(=O)C1=COCCO1,51782569_3884641,45,7
1.065,NCCOCCCC(=O)N[C@@H]1COC2(CCC2)[C@H]1O,1857783040_74494310,45,7
1.065,Cn1cc(C(=O)NC(=O)CO[C@H]2CCNC2)nn1,51782572_20446453,45,7
1.065,NC12CC(C(=O)NC(=O)CO[C@@H]3CCNC3)(C1)C2,51782569_12506690,45,7
1.064,NCCOCCC(=O)NCCCn1cn[nH]c1=O,84309294_34302607,45,7
1.062,C[C@H](OCCN)C(=O)N[C@H](CO)[C@H]1CCOC1,26896518_74494188,45,7
1.062,Cc1nnn(CCNC(=O)COC2CNC2)n1,75772234_88189317,45,7
1.062,CNC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@H]1CCNC1,51782572_37652745,45,7
1.062,Cn1nc(C(=O)NC(=O)CO[C@@H]2CCNC2)[nH]c1=O,51782569_82522342,45,7
1.061,O=C(CO[C@H]1CCNC1)NC(=O)C1[C@@H]2OCCO[C@@H]12,51782572_138429932,45,7
1.061,O=C(CO[C@H]1CCNC1)NC(=O)c1cncc(=O)[nH]1,51782572_22000491,45,7
1.06,O=C(COC1CNC1)NC(=O)[C@H]1CC[C@H](O)CO1,62809897_39065836,45,7
1.06,N[C@H]1COC[C@@H](C(=O)NC(=O)COC2CNC2)C1,62809897_258465305,45,7
1.06,CN1N=C(C(=O)NC(=O)CO[C@@H]2CCNC2)CC1=O,51782569_97840697,45,7
1.06,NCCOC[C@H](N)C(=O)NCc1nnc2n1CCC2,9256639_1544494,45,7
1.06,O=C(COC1CNC1)NC(=O)CO[C@@H]1CCOC1,62809897_72266691,45,7
1.059,Cc1cn(CC(=O)NC(=O)COC2CNC2)nn1,62809897_14628926,45,7
1.059,Nc1ncn(CC(=O)NC(=O)CO[C@H]2CCNC2)n1,51782572_2537440,45,7
1.058,O=C(CO[C@@H]1CCNC1)NC(=O)C1[C@@H]2OCCO[C@@H]12,51782569_138429932,45,7
1.058,N[C@H]1COC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)C1,51782569_258465305,45,7
1.058,Nc1cnc(C(=O)NC(=O)N[C@H]2[C@@H]3CNC[C@@H]32)cn1,250684289_23528995,45,7
1.058,C[C@@H]1COC[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)N1,51782569_84308049,45,7
1.058,O=C(CO[C@@H]1CCNC1)NC(=O)[C@@H]1[C@@H]2CCNC[C@H]21,51782569_250793923,45,7
1.057,N[C@@H](C(=O)NC(=O)COC1CNC1)[C@@H]1CCOC1,62809897_12506590,45,7
1.057,O=C1C[C@H](C(=O)NC(=O)CO[C@@H]2CCNC2)CCN1,51782569_75772198,45,7
1.057,O=C(COC1CNC1)NC(=O)CN1CCOCC1,62809897_1853454,45,7
1.057,NC(=O)CNCC(=O)NC(=O)CO[C@@H]1CCNC1,51782569_20376730,45,7
1.057,O=C(COC1CNC1)NC(=O)CN1CCOCC1,20436848_88189317,45,7
1.057,NCCOC[C@@H](N)C(=O)NCc1nnc2n1CCC2,9256639_1722385,45,7
1.057,CN(CC(=O)NC(=O)CO[C@H]1CCNC1)C1CNC1,51782572_85258105,45,7
1.057,Cc1cc(C(=O)NC(=O)COC2CNC2)nn1C,2548634_88189317,45,7
1.056,O=C(COC1CNC1)NCc1cn2cnnc2cn1,575483426_88189317,45,7
1.056,O=C(CO[C@@H]1CCNC1)NC(=O)[C@H]1[C@@H]2CNCC[C@@H]21,51782569_250793924,45,7
1.056,Cn1ncc(CNC(=O)CCCOCCN)cc1=O,211705296_74494310,45,7
1.056,O=C(COC1CNC1)NCC(=O)OC1COC1,165559147_88189317,45,7
1.055,Cn1nnc(CC(=O)NC(=O)NC2[C@@H]3CNC[C@@H]23)n1,102520882_1564366,45,7
1.055,COCCn1nnnc1NC(=O)CN(C)C1CNC1,86456690_85258105,45,7
1.055,CN1CCO[C@@H](C(=O)NC(=O)CO[C@@H]2CCNC2)C1,51782569_19686074,45,7
1.055,COC(=O)[C@H]1C[C@@H]1C(=O)NC(=O)CO[C@@H]1CCNC1,51782569_39240025,45,7
1.054,Cc1c(C(=O)NC(=O)COC2CNC2)nnn1C,62809897_967424,45,7
